
Unimodal function f(x)
_____________________________________________________________________
| 131         || 12.708   |0.100     || +2.737       | +18.461      |
| 132         || 12.072   |0.100     || +2.749       | +18.685      |
| 133         || 11.469   |0.100     || -0.070       | +2.078       |
| 134         || 10.895   |0.100     || -0.960       | +4.225       |
| 135         || 10.351   |0.100     || -1.019       | +4.437       |
| 136         || 9.833    |0.100     || +1.401       | +4.219       |
| 137         || 9.341    |0.100     || +3.657       | +45.809      |
| 138         || 8.874    |0.100     || +1.419       | +4.311       |
| 139         || 8.431    |0.100     || +3.183       | +28.891      |
| 140         || 8.009    |0.100     || -0.959       | +4.222       |
| 141         || 7.609    |0.100     || -1.276       | +5.459       |
| 142         || 7.228    |0.100     || -0.507       | +2.874       |
| 143         || 6.867    |0.100     || -1.884       | +8.471       |
| 144         || 6.523    |0.100     || +3.134       | +27.528      |
| 145         || 6.197    |0.100     || +1.837       | +6.976       |
| 146         || 5.887    |0.100     || +1.843       | +7.027       |
| 147         || 5.593    |0.100     || +2.190       | +10.350      |
| 148         || 5.313    |0.100     || -1.818       | +8.103       |
| 149         || 5.048    |0.100     || +3.749       | +50.046      |
| 150         || 4.795    |0.100     || -1.213       | +5.195       |
| 151         || 4.556    |0.100     || +3.237       | +30.450      |
| 152         || 4.328    |0.100     || -0.610       | +3.136       |
| 153         || 4.111    |0.100     || +0.733       | +2.153       |
| 154         || 3.906    |0.100     || +0.433       | +1.864       |
| 155         || 3.711    |0.100     || +3.245       | +30.712      |
| 156         || 3.525    |0.100     || +0.313       | +1.839       |
| 157         || 3.349    |0.100     || +2.648       | +16.834      |
| 158         || 3.181    |0.100     || -0.636       | +3.205       |
| 159         || 3.022    |0.100     || -1.217       | +5.210       |
| 160         || 2.871    |0.100     || +0.931       | +2.541       |
| 161         || 2.728    |0.100     || +0.509       | +1.905       |
| 162         || 2.591    |0.100     || +3.764       | +50.782      |
| 163         || 2.462    |0.100     || +1.680       | +5.825       |
| 164         || 2.339    |0.100     || +1.323       | +3.858       |
| 165         || 2.222    |0.100     || -1.841       | +8.232       |
| 166         || 2.111    |0.100     || +0.984       | +2.675       |
| 167         || 2.005    |0.100     || -0.870       | +3.917       |
| 168         || 1.905    |0.100     || +2.943       | +22.750      |
| 169         || 1.810    |0.100     || +1.318       | +3.837       |
| 170         || 1.719    |0.100     || +2.913       | +22.067      |
| 171         || 1.633    |0.100     || +0.221       | +1.854       |
| 172         || 1.551    |0.100     || +0.789       | +2.246       |
| 173         || 1.474    |0.100     || +0.575       | +1.958       |
| 174         || 1.400    |0.100     || -1.568       | +6.805       |
| 175         || 1.330    |0.100     || +2.006       | +8.445       |
| 176         || 1.264    |0.100     || -0.120       | +2.142       |
| 177         || 1.200    |0.100     || -0.014       | +2.015       |
| 178         || 1.140    |0.100     || -0.254       | +2.348       |
| 179         || 1.083    |0.100     || +3.661       | +45.983      |
| 180         || 1.029    |0.100     || -0.086       | +2.097       |
| 181         || 0.978    |0.100     || -1.663       | +7.279       |
| 182         || 0.929    |0.100     || +3.921       | +59.003      |
| 183         || 0.882    |0.100     || -1.128       | +4.852       |
| 184         || 0.838    |0.100     || -1.461       | +6.290       |
| 185         || 0.796    |0.100     || +1.502       | +4.742       |
| 186         || 0.757    |0.100     || +1.089       | +2.978       |
| 187         || 0.719    |0.100     || +3.626       | +44.445      |
| 188         || 0.683    |0.100     || +2.410       | +13.124      |
| 189         || 0.649    |0.100     || +1.579       | +5.188       |
| 190         || 0.616    |0.100     || -0.898       | +4.011       |
| 191         || 0.585    |0.100     || +0.804       | +2.273       |
| 192         || 0.556    |0.100     || -1.478       | +6.371       |
| 193         || 0.528    |0.100     || +0.802       | +2.270       |
| 194         || 0.502    |0.100     || +3.088       | +26.290      |
| 195         || 0.477    |0.100     || -0.295       | +2.421       |
| 196         || 0.453    |0.100     || +0.969       | +2.637       |
| 197         || 0.430    |0.100     || +2.543       | +15.104      |
| 198         || 0.409    |0.100     || -1.206       | +5.166       |
| 199         || 0.388    |0.100     || +2.113       | +9.513       |
| 200         || 0.369    |0.100     || +2.807       | +19.817      |
| 201         || 0.351    |0.100     || -1.193       | +5.113       |
| 202         || 0.333    |0.100     || -0.499       | +2.855       |
| 203         || 0.316    |0.100     || -1.796       | +7.984       |
| 204         || 0.301    |0.100     || +0.283       | +1.841       |
| 205         || 0.286    |0.100     || +1.319       | +3.842       |
| 206         || 0.271    |0.100     || +3.995       | +63.278      |
| 207         || 0.258    |0.100     || +2.661       | +17.072      |
| 208         || 0.245    |0.100     || -1.310       | +5.607       |
| 209         || 0.233    |0.100     || +0.419       | +1.858       |
| 210         || 0.221    |0.100     || -0.409       | +2.650       |
| 211         || 0.210    |0.100     || -1.466       | +6.311       |
| 212         || 0.199    |0.100     || +1.184       | +3.300       |
| 213         || 0.189    |0.100     || +2.629       | +16.519      |
| 214         || 0.180    |0.100     || +3.519       | +40.077      |
| 215         || 0.171    |0.100     || +1.800       | +6.688       |
| 216         || 0.162    |0.100     || +0.322       | +1.840       |
| 217         || 0.154    |0.100     || +0.318       | +1.839       |
| 218         || 0.147    |0.100     || +0.405       | +1.853       |
| 219         || 0.139    |0.100     || +1.305       | +3.779       |
| 220         || 0.132    |0.100     || +1.086       | +2.971       |
| 221         || 0.126    |0.100     || +1.216       | +3.419       |
| 222         || 0.119    |0.100     || -1.529       | +6.612       |
| 223         || 0.113    |0.100     || +1.565       | +5.105       |
| 224         || 0.108    |0.100     || +2.156       | +9.971       |
| 225         || 0.102    |0.100     || -1.978       | +9.008       |
|_____________||__________|__________||______________|______________|

Best result: [0.405, 1.853]

Multimodal function f(x)*sin(5x)
_____________________________________________________________________
|             ||          |          ||              |              |
|  Iteration  || Tmax     |Tmin      || x            | F(x)         |
|_____________||__________|__________||______________|______________|
| 1           || 10000.000|0.100     || +0.786       | -1.593       |
| 1           || 10000.000|0.100     || +0.448       | +1.469       |
| 2           || 9500.000 |0.100     || -0.005       | -0.051       |
| 3           || 9025.000 |0.100     || +2.484       | -2.093       |
| 4           || 8573.750 |0.100     || +2.872       | +20.654      |
| 5           || 8145.063 |0.100     || -1.834       | -2.060       |
| 6           || 7737.809 |0.100     || -1.706       | -5.859       |
| 7           || 7350.919 |0.100     || +1.766       | +3.596       |
| 8           || 6983.373 |0.100     || +2.270       | -10.592      |
| 9           || 6634.204 |0.100     || +3.442       | -37.144      |
| 10          || 6302.494 |0.100     || +2.785       | +18.962      |
| 11          || 5987.369 |0.100     || -0.008       | -0.083       |
| 12          || 5688.001 |0.100     || +1.293       | +0.667       |
| 13          || 5403.601 |0.100     || +0.040       | +0.388       |
| 14          || 5133.421 |0.100     || -0.737       | +1.809       |
| 15          || 4876.750 |0.100     || +3.133       | +1.125       |
| 16          || 4632.912 |0.100     || +0.174       | +1.433       |
| 17          || 4401.267 |0.100     || -0.680       | +0.855       |
| 18          || 4181.203 |0.100     || +3.228       | -12.568      |
| 19          || 3972.143 |0.100     || +2.681       | +12.930      |
| 20          || 3773.536 |0.100     || -0.503       | -1.680       |
| 21          || 3584.859 |0.100     || +1.751       | +3.921       |
| 22          || 3405.616 |0.100     || +0.177       | +1.449       |
| 23          || 3235.335 |0.100     || -1.406       | -4.106       |
| 24          || 3073.569 |0.100     || +3.481       | -38.339      |
| 25          || 2919.890 |0.100     || -0.785       | +2.566       |
| 26          || 2773.896 |0.100     || +0.868       | -2.233       |
| 27          || 2635.201 |0.100     || +1.646       | +5.212       |
| 28          || 2503.441 |0.100     || +3.891       | +32.664      |
| 29          || 2378.269 |0.100     || +2.870       | +20.657      |
| 30          || 2259.355 |0.100     || +2.633       | +9.319       |
| 31          || 2146.388 |0.100     || +0.628       | +0.007       |
| 32          || 2039.068 |0.100     || +1.523       | +4.720       |
| 33          || 1937.115 |0.100     || +1.555       | +5.029       |
| 34          || 1840.259 |0.100     || +2.000       | -4.567       |
| 35          || 1748.246 |0.100     || +3.059       | +10.255      |
| 36          || 1660.834 |0.100     || -1.253       | +0.102       |
| 37          || 1577.792 |0.100     || -1.021       | +4.105       |
| 38          || 1498.903 |0.100     || -0.386       | -2.436       |
| 39          || 1423.957 |0.100     || -0.217       | -2.023       |
| 40          || 1352.760 |0.100     || +3.018       | +14.215      |
| 41          || 1285.122 |0.100     || +3.345       | -28.853      |
| 42          || 1220.865 |0.100     || +3.382       | -32.705      |
| 43          || 1159.822 |0.100     || -0.914       | +4.023       |
| 44          || 1101.831 |0.100     || +3.114       | +3.660       |
| 45          || 1046.740 |0.100     || +0.687       | -0.602       |
| 46          || 994.403  |0.100     || -1.924       | +1.695       |
| 47          || 944.682  |0.100     || +3.026       | +13.509      |
| 48          || 897.448  |0.100     || +0.580       | +0.471       |
| 49          || 852.576  |0.100     || +1.155       | -1.555       |
| 50          || 809.947  |0.100     || +0.018       | +0.174       |
| 51          || 769.450  |0.100     || -1.372       | -3.213       |
| 52          || 730.977  |0.100     || +1.279       | +0.412       |
| 53          || 694.428  |0.100     || +1.705       | +4.692       |
| 54          || 659.707  |0.100     || +1.648       | +5.205       |
| 55          || 626.722  |0.100     || +2.129       | -9.080       |
| 56          || 595.386  |0.100     || +3.927       | +42.070      |
| 57          || 565.616  |0.100     || +0.982       | -2.618       |
| 58          || 537.335  |0.100     || +3.235       | -13.743      |
| 59          || 510.469  |0.100     || -0.134       | -1.344       |
| 60          || 484.945  |0.100     || +3.876       | +28.675      |
| 61          || 460.698  |0.100     || +0.036       | +0.348       |
| 62          || 437.663  |0.100     || +2.216       | -10.614      |
| 63          || 415.780  |0.100     || -0.403       | -2.382       |
| 64          || 394.991  |0.100     || +3.733       | -9.137       |
| 65          || 375.241  |0.100     || +3.833       | +16.761      |
| 66          || 356.479  |0.100     || +3.465       | -38.002      |
| 67          || 338.655  |0.100     || +0.994       | -2.613       |
| 68          || 321.723  |0.100     || -1.786       | -3.776       |
| 69          || 305.636  |0.100     || +1.356       | +1.912       |
| 70          || 290.355  |0.100     || -0.128       | -1.285       |
| 71          || 275.837  |0.100     || +2.820       | +20.087      |
| 72          || 262.045  |0.100     || +1.618       | +5.274       |
| 73          || 248.943  |0.100     || +3.118       | +3.218       |
| 74          || 236.496  |0.100     || +2.727       | +15.998      |
| 75          || 224.671  |0.100     || +1.392       | +2.623       |
| 76          || 213.437  |0.100     || +3.164       | -3.154       |
| 77          || 202.765  |0.100     || -0.273       | -2.332       |
| 78          || 192.627  |0.100     || -0.261       | -2.278       |
| 79          || 182.996  |0.100     || -1.444       | -5.010       |
| 80          || 173.846  |0.100     || +0.002       | +0.023       |
| 81          || 165.154  |0.100     || -0.524       | -1.452       |
| 82          || 156.896  |0.100     || +0.908       | -2.453       |
| 83          || 149.051  |0.100     || -0.204       | -1.928       |
| 84          || 141.599  |0.100     || +0.635       | -0.068       |
| 85          || 134.519  |0.100     || +1.329       | +1.382       |
| 86          || 127.793  |0.100     || +3.156       | -1.966       |
| 87          || 121.403  |0.100     || -0.547       | -1.174       |
| 88          || 115.333  |0.100     || +0.806       | -1.771       |
| 89          || 109.566  |0.100     || +1.475       | +4.082       |
| 90          || 104.088  |0.100     || +1.847       | +1.336       |
| 91          || 98.884   |0.100     || +2.500       | -0.925       |
| 92          || 93.939   |0.100     || +1.296       | +0.736       |
| 93          || 89.242   |0.100     || -1.897       | +0.500       |
| 94          || 84.780   |0.100     || +2.230       | -10.684      |
| 95          || 80.541   |0.100     || +2.498       | -1.093       |
| 96          || 76.514   |0.100     || -1.154       | +2.431       |
| 97          || 72.689   |0.100     || -0.691       | +1.039       |
| 98          || 69.054   |0.100     || -0.979       | +4.221       |
| 99          || 65.601   |0.100     || +0.369       | +1.775       |
| 100         || 62.321   |0.100     || +3.982       | +54.454      |
| 101         || 59.205   |0.100     || +3.615       | -30.750      |
| 102         || 56.245   |0.100     || +0.819       | -1.874       |
| 103         || 53.433   |0.100     || -0.450       | -2.129       |
| 104         || 50.761   |0.100     || +3.847       | +20.681      |
| 105         || 48.223   |0.100     || +1.424       | +3.213       |
| 106         || 45.812   |0.100     || +3.206       | -9.281       |
| 107         || 43.521   |0.100     || +0.630       | -0.017       |
| 108         || 41.345   |0.100     || +3.581       | -34.534      |
| 109         || 39.278   |0.100     || +0.259       | +1.774       |
| 110         || 37.314   |0.100     || +3.936       | +44.201      |
| 111         || 35.448   |0.100     || +2.561       | +3.647       |
| 112         || 33.676   |0.100     || -0.816       | +3.010       |
| 113         || 31.992   |0.100     || +2.339       | -9.308       |
| 114         || 30.393   |0.100     || +2.960       | +18.221      |
| 115         || 28.873   |0.100     || -0.391       | -2.422       |
| 116         || 27.429   |0.100     || -0.293       | -2.405       |
| 117         || 26.058   |0.100     || +2.380       | -7.844       |
| 118         || 24.755   |0.100     || +3.023       | +13.749      |
| 119         || 23.517   |0.100     || -0.952       | +4.191       |
| 120         || 22.341   |0.100     || +2.616       | +8.044       |
| 121         || 21.224   |0.100     || +2.206       | -10.532      |
| 122         || 20.163   |0.100     || +0.700       | -0.742       |
| 123         || 19.155   |0.100     || +0.500       | +1.133       |
| 124         || 18.197   |0.100     || +2.015       | -5.164       |
| 125         || 17.287   |0.100     || +0.121       | +1.084       |
| 126         || 16.423   |0.100     || +1.370       | +2.177       |
| 127         || 15.602   |0.100     || -1.062       | +3.804       |
| 128         || 14.822   |0.100     || +0.832       | -1.979       |
| 129         || 14.081   |0.100     || -1.664       | -6.513       |
| 130         || 13.377   |0.100     || +3.909       | +37.327      |
| 131         || 12.708   |0.100     || -1.860       | -1.044       |
| 132         || 12.072   |0.100     || +0.293       | +1.830       |
| 133         || 11.469   |0.100     || -0.985       | +4.216       |
| 134         || 10.895   |0.100     || -0.821       | +3.084       |
| 135         || 10.351   |0.100     || +2.809       | +19.767      |
| 136         || 9.833    |0.100     || -0.018       | -0.179       |
| 137         || 9.341    |0.100     || -1.152       | +2.468       |
| 138         || 8.874    |0.100     || -0.703       | +1.235       |
| 139         || 8.431    |0.100     || +2.891       | +20.504      |
| 140         || 8.009    |0.100     || +3.481       | -38.334      |
| 141         || 7.609    |0.100     || +2.887       | +20.549      |
| 142         || 7.228    |0.100     || +0.185       | +1.494       |
| 143         || 6.867    |0.100     || -1.148       | +2.540       |
| 144         || 6.523    |0.100     || -1.852       | -1.368       |
| 145         || 6.197    |0.100     || +0.691       | -0.643       |
| 146         || 5.887    |0.100     || -0.218       | -2.029       |
| 147         || 5.593    |0.100     || +2.223       | -10.652      |
| 148         || 5.313    |0.100     || +0.199       | +1.563       |
| 149         || 5.048    |0.100     || -1.007       | +4.167       |
| 150         || 4.795    |0.100     || +0.667       | -0.394       |
| 151         || 4.556    |0.100     || +1.551       | +4.994       |
| 152         || 4.328    |0.100     || +0.100       | +0.920       |
| 153         || 4.111    |0.100     || -1.541       | -6.596       |
| 154         || 3.906    |0.100     || +0.284       | +1.820       |
| 155         || 3.711    |0.100     || -0.451       | -2.127       |
| 156         || 3.525    |0.100     || +2.504       | -0.655       |
| 157         || 3.349    |0.100     || +0.991       | -2.615       |
| 158         || 3.181    |0.100     || +3.234       | -13.586      |
| 159         || 3.022    |0.100     || +3.424       | -36.116      |
| 160         || 2.871    |0.100     || -1.490       | -5.914       |
| 161         || 2.728    |0.100     || +0.957       | -2.599       |
| 162         || 2.591    |0.100     || +1.049       | -2.460       |
| 163         || 2.462    |0.100     || +2.067       | -7.146       |
| 164         || 2.339    |0.100     || +1.305       | +0.914       |
| 165         || 2.222    |0.100     || +2.574       | +4.676       |
| 166         || 2.111    |0.100     || +3.816       | +12.119      |
| 167         || 2.005    |0.100     || +1.679       | +4.988       |
| 168         || 1.905    |0.100     || +2.985       | +16.748      |
| 169         || 1.810    |0.100     || -0.844       | +3.379       |
| 170         || 1.719    |0.100     || +1.372       | +2.235       |
| 171         || 1.633    |0.100     || +0.321       | +1.838       |
| 172         || 1.551    |0.100     || +3.432       | -36.618      |
| 173         || 1.474    |0.100     || -1.294       | -1.028       |
| 174         || 1.400    |0.100     || -0.199       | -1.893       |
| 175         || 1.330    |0.100     || +3.771       | +0.368       |
| 176         || 1.264    |0.100     || +0.554       | +0.702       |
| 177         || 1.200    |0.100     || +3.402       | -34.473      |
| 178         || 1.140    |0.100     || +0.252       | +1.758       |
| 179         || 1.083    |0.100     || +2.358       | -8.699       |
| 180         || 1.029    |0.100     || +3.783       | +3.306       |
| 181         || 0.978    |0.100     || +2.424       | -5.729       |
| 182         || 0.929    |0.100     || +1.247       | -0.162       |
| 183         || 0.882    |0.100     || -0.532       | -1.356       |
| 184         || 0.838    |0.100     || +3.609       | -31.573      |
| 185         || 0.796    |0.100     || +3.870       | +26.898      |
| 186         || 0.757    |0.100     || -0.554       | -1.091       |
| 187         || 0.719    |0.100     || +0.591       | +0.364       |
| 188         || 0.683    |0.100     || -1.876       | -0.362       |
| 189         || 0.649    |0.100     || +2.681       | +12.938      |
| 190         || 0.616    |0.100     || +1.883       | +0.056       |
| 191         || 0.585    |0.100     || -1.066       | +3.764       |
| 192         || 0.556    |0.100     || -0.720       | +1.524       |
| 193         || 0.528    |0.100     || -1.500       | -6.072       |
| 194         || 0.502    |0.100     || +0.495       | +1.170       |
| 195         || 0.477    |0.100     || +0.601       | +0.273       |
| 196         || 0.453    |0.100     || +2.239       | -10.703      |
| 197         || 0.430    |0.100     || +1.359       | +1.968       |
| 198         || 0.409    |0.100     || +1.134       | -1.798       |
| 199         || 0.388    |0.100     || -0.293       | -2.403       |
| 200         || 0.369    |0.100     || +0.913       | -2.474       |
| 201         || 0.351    |0.100     || +2.871       | +20.654      |
| 202         || 0.333    |0.100     || -0.053       | -0.542       |
| 203         || 0.316    |0.100     || -0.887       | +3.818       |
| 204         || 0.301    |0.100     || -1.341       | -2.349       |
| 205         || 0.286    |0.100     || +2.552       | +2.914       |
| 206         || 0.271    |0.100     || +2.874       | +20.648      |
| 207         || 0.258    |0.100     || +1.640       | +5.234       |
| 208         || 0.245    |0.100     || -0.729       | +1.675       |
| 209         || 0.233    |0.100     || -0.403       | -2.383       |
| 210         || 0.221    |0.100     || +0.861       | -2.186       |
| 211         || 0.210    |0.100     || -1.395       | -3.812       |
| 212         || 0.199    |0.100     || +1.633       | +5.254       |
| 213         || 0.189    |0.100     || +0.568       | +0.584       |
| 214         || 0.180    |0.100     || -1.955       | +3.052       |
| 215         || 0.171    |0.100     || +2.741       | +16.824      |
| 216         || 0.162    |0.100     || -1.964       | +3.447       |
| 217         || 0.154    |0.100     || +1.351       | +1.808       |
| 218         || 0.147    |0.100     || +3.731       | -9.519       |
| 219         || 0.139    |0.100     || +0.983       | -2.618       |
| 220         || 0.132    |0.100     || +0.379       | +1.751       |
| 221         || 0.126    |0.100     || +3.396       | -33.994      |
| 222         || 0.119    |0.100     || +3.816       | +12.167      |
| 223         || 0.113    |0.100     || +0.468       | +1.350       |
| 224         || 0.108    |0.100     || -1.985       | +4.322       |
| 225         || 0.102    |0.100     || +0.128       | +1.131       |
|_____________||__________|__________||______________|______________|

Best result: [3.432, -36.618]
